day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;147700;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;-9930.0
-1;147700;KELP;2012;27;;;;;2015;27;;;;;2013.5;29.982421875
-1;147800;RAINFOREST_RESIN;9996;2;9995;27;;;10002;1;10004;2;10005;27;9999.0;-9998.0
-1;147800;KELP;2014;1;2012;29;;;2015;29;;;;;2014.5;29.90234375
-1;147900;KELP;2012;21;;;;;2015;21;;;;;2013.5;27.20068359375
-1;147900;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-9998.0
-1;148000;KELP;2012;31;;;;;2015;31;;;;;2013.5;27.6533203125
-1;148000;RAINFOREST_RESIN;9996;2;9995;29;;;10002;9;10004;2;10005;29;9999.0;-9998.0
-1;148100;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;-9998.0
-1;148100;KELP;2012;30;;;;;2016;30;;;;;2014.0;25.28662109375
-1;148200;RAINFOREST_RESIN;9998;5;9996;1;9995;26;10004;1;10005;26;;;10001.0;-9998.0
-1;148200;KELP;2012;26;;;;;2014;3;2016;27;;;2013.0;25.5322265625
-1;148300;KELP;2013;2;2012;25;;;2016;27;;;;;2014.5;25.5048828125
-1;148300;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-9998.0
-1;148400;KELP;2013;21;;;;;2016;21;;;;;2014.5;25.01123046875
-1;148400;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-9998.0
-1;148500;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-9998.0
-1;148500;KELP;2013;22;;;;;2015;4;2016;22;;;2014.0;24.99072265625
-1;148600;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-9998.0
-1;148600;KELP;2013;21;;;;;2016;21;;;;;2014.5;24.87255859375
-1;148700;KELP;2013;25;;;;;2016;26;;;;;2014.5;24.8408203125
-1;148700;RAINFOREST_RESIN;9998;4;9995;26;;;10005;26;;;;;10001.5;-9998.0
-1;148800;KELP;2013;26;;;;;2016;26;;;;;2014.5;24.14306640625
-1;148800;RAINFOREST_RESIN;9995;26;;;;;10002;1;10005;26;;;9998.5;-9990.0
-1;148900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-9990.0
-1;148900;KELP;2013;32;;;;;2016;32;;;;;2014.5;24.4697265625
-1;149000;RAINFOREST_RESIN;10002;5;9996;1;9995;30;10004;1;10005;30;;;10003.0;-9990.0
-1;149000;KELP;2014;4;2013;31;;;2016;31;;;;;2015.0;24.66796875
-1;149100;KELP;2014;2;2013;30;;;2016;25;;;;;2015.0;24.8330078125
-1;149100;RAINFOREST_RESIN;10000;2;9996;1;9995;24;10004;1;10005;24;;;10002.0;-9994.0
-1;149200;KELP;2015;2;2013;27;;;2016;24;;;;;2015.5;24.37109375
-1;149200;RAINFOREST_RESIN;10002;1;9998;1;9996;2;10004;2;10005;22;;;10003.0;-9994.0
-1;149300;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-10015.0
-1;149300;KELP;2013;27;;;;;2016;27;;;;;2014.5;23.37939453125
-1;149400;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-10015.0
-1;149400;KELP;2013;27;;;;;2015;7;2016;27;;;2014.0;24.3447265625
-1;149500;KELP;2015;1;2013;32;;;2016;31;;;;;2015.5;24.33837890625
-1;149500;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;-10015.0
-1;149600;KELP;2013;32;;;;;2016;30;;;;;2014.5;24.6181640625
-1;149600;RAINFOREST_RESIN;9995;30;;;;;10002;2;10005;30;;;9998.5;-10015.0
-1;149700;RAINFOREST_RESIN;10002;6;9996;1;9995;28;10004;1;10005;28;;;10003.0;-10015.0
-1;149700;KELP;2013;1;2012;28;;;2016;29;;;;;2014.5;25.25634765625
-1;149800;RAINFOREST_RESIN;10002;5;9996;1;9995;20;10004;1;10005;20;;;10003.0;-10007.0
-1;149800;KELP;2015;1;2013;1;2012;20;2016;21;;;;;2015.5;25.41357421875
-1;149900;KELP;2013;25;;;;;2016;30;;;;;2014.5;15.310546875
-1;149900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-10026.0
-1;150000;KELP;2013;31;;;;;2015;3;2016;31;;;2014.0;15.8203125
-1;150000;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-10026.0
-1;150100;RAINFOREST_RESIN;9998;2;9996;1;9995;21;10004;1;10005;21;;;10001.0;-10011.0
-1;150100;KELP;2014;4;2013;22;;;2016;22;;;;;2015.0;15.298828125
-1;150200;RAINFOREST_RESIN;9996;2;9995;27;;;9998;1;10004;2;10005;27;9997.0;-10011.0
-1;150200;KELP;2013;29;;;;;2016;29;;;;;2014.5;17.521484375
-1;150300;KELP;2013;24;;;;;2015;8;2016;24;;;2014.0;16.890625
-1;150300;RAINFOREST_RESIN;9998;10;9996;2;9995;22;10004;2;10005;22;;;10001.0;-10109.0
-1;150400;RAINFOREST_RESIN;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;-10109.0
-1;150400;KELP;2013;30;;;;;2016;31;;;;;2014.5;16.498046875
-1;150500;KELP;2013;29;;;;;2016;29;;;;;2014.5;15.884765625
-1;150500;RAINFOREST_RESIN;10002;1;9995;29;;;10005;29;;;;;10003.5;-10107.0
-1;150600;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-10200.0
-1;150600;KELP;2013;22;;;;;2016;23;;;;;2014.5;16.919921875
-1;150700;KELP;2013;22;;;;;2015;1;2016;22;;;2014.0;17.46484375
-1;150700;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;-10200.0
-1;150800;RAINFOREST_RESIN;9995;30;;;;;9998;1;10005;30;;;9996.5;-10200.0
-1;150800;KELP;2013;31;;;;;2016;30;;;;;2014.5;16.9453125
-1;150900;KELP;2013;27;;;;;2016;24;;;;;2014.5;17.84375
-1;150900;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-10293.0
-1;151000;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-10293.0
-1;151000;KELP;2013;27;;;;;2017;27;;;;;2015.0;20.03515625
-1;151100;KELP;2015;1;2013;30;;;2016;25;;;;;2015.5;18.6171875
-1;151100;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;-10293.0
-1;151200;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-10293.0
-1;151200;KELP;2013;24;;;;;2017;24;;;;;2015.0;21.87890625
-1;151300;KELP;2015;1;2014;8;2013;27;2017;27;;;;;2016.0;21.830078125
-1;151300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-10293.0
-1;151400;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-10293.0
-1;151400;KELP;2013;22;;;;;2017;22;;;;;2015.0;20.80859375
-1;151500;KELP;2014;31;;;;;2017;32;;;;;2015.5;27.21875
-1;151500;RAINFOREST_RESIN;9996;2;9995;30;;;10002;9;10004;2;10005;30;9999.0;-10293.0
-1;151600;RAINFOREST_RESIN;10002;3;9998;1;9995;20;10005;20;;;;;10003.5;-10293.0
-1;151600;KELP;2016;12;2014;20;;;2017;20;;;;;2016.5;29.66015625
-1;151700;KELP;2014;30;;;;;2017;30;;;;;2015.5;28.35546875
-1;151700;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;-10386.0
-1;151800;RAINFOREST_RESIN;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;-10386.0
-1;151800;KELP;2014;30;;;;;2017;30;;;;;2015.5;27.373046875
-1;151900;KELP;2014;27;;;;;2016;1;2017;27;;;2015.0;26.373046875
-1;151900;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-10386.0
-1;152000;RAINFOREST_RESIN;9995;23;;;;;9998;11;10005;23;;;9996.5;-10386.0
-1;152000;KELP;2014;23;;;;;2017;23;;;;;2015.5;24.615234375
-1;152100;KELP;2014;28;;;;;2017;28;;;;;2015.5;24.46484375
-1;152100;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;-10479.0
-1;152200;RAINFOREST_RESIN;9995;28;;;;;10002;2;10005;28;;;9998.5;-10479.0
-1;152200;KELP;2014;23;;;;;2017;28;;;;;2015.5;26.744140625
-1;152300;KELP;2014;27;;;;;2017;27;;;;;2015.5;24.23046875
-1;152300;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-10479.0
-1;152400;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-10476.0
-1;152400;KELP;2014;10;2013;22;;;2017;24;;;;;2015.5;23.8046875
-1;152500;KELP;2013;32;;;;;2017;32;;;;;2015.0;21.626953125
-1;152500;RAINFOREST_RESIN;9996;2;9995;30;;;10002;5;10004;2;10005;30;9999.0;-10476.0
-1;152600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-10476.0
-1;152600;KELP;2013;26;;;;;2017;27;;;;;2015.0;21.435546875
-1;152700;KELP;2014;4;2013;26;;;2017;26;;;;;2015.5;23.359375
-1;152700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;-10476.0
-1;152800;RAINFOREST_RESIN;9998;5;9995;29;;;10005;29;;;;;10001.5;-10476.0
-1;152800;KELP;2013;29;;;;;2015;4;2017;29;;;2014.0;21.958984375
-1;152900;KELP;2014;5;2013;26;;;2016;1;2017;25;;;2015.0;20.845703125
-1;152900;RAINFOREST_RESIN;10000;5;9998;1;9996;1;10004;1;10005;25;;;10002.0;-10476.0
-1;153000;RAINFOREST_RESIN;9995;30;;;;;10002;9;10005;30;;;9998.5;-10476.0
-1;153000;KELP;2015;1;2013;30;;;2017;30;;;;;2016.0;21.373046875
-1;153100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-10464.0
-1;153100;KELP;2013;21;;;;;2017;21;;;;;2015.0;22.1953125
-1;153200;RAINFOREST_RESIN;9998;3;9996;2;9995;20;10004;2;10005;20;;;10001.0;-10464.0
-1;153200;KELP;2013;22;;;;;2017;22;;;;;2015.0;21.4140625
-1;153300;KELP;2013;24;;;;;2017;24;;;;;2015.0;21.416015625
-1;153300;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-10464.0
-1;153400;KELP;2014;6;2013;20;;;2017;20;;;;;2015.5;21.171875
-1;153400;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;-10464.0
-1;153500;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;-10464.0
-1;153500;KELP;2015;2;2014;7;2013;21;2017;21;;;;;2016.0;21.96484375
-1;153600;RAINFOREST_RESIN;9998;5;9996;1;9995;21;10004;1;10005;21;;;10001.0;-10462.0
-1;153600;KELP;2013;22;;;;;2017;22;;;;;2015.0;22.560546875
-1;153700;KELP;2014;26;;;;;2017;21;;;;;2015.5;24.98046875
-1;153700;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-10462.0
-1;153800;KELP;2014;27;;;;;2017;27;;;;;2015.5;25.201171875
-1;153800;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-10462.0
-1;153900;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;-10462.0
-1;153900;KELP;2014;27;;;;;2017;2;2018;25;;;2015.5;30.556640625
-1;154000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-10462.0
-1;154000;KELP;2015;29;;;;;2017;3;2018;29;;;2016.0;36.330078125
-1;154100;KELP;2015;20;;;;;2018;20;;;;;2016.5;37.37890625
-1;154100;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;-10462.0
-1;154200;KELP;2015;29;;;;;2018;29;;;;;2016.5;36.64453125
-1;154200;RAINFOREST_RESIN;9998;5;9996;1;9995;28;10004;1;10005;28;;;10001.0;-10462.0
-1;154300;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;-10462.0
-1;154300;KELP;2015;21;;;;;2018;21;;;;;2016.5;35.2109375
-1;154400;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-10456.0
-1;154400;KELP;2015;29;;;;;2018;29;;;;;2016.5;36.41796875
-1;154500;KELP;2015;25;;;;;2018;25;;;;;2016.5;37.427734375
-1;154500;RAINFOREST_RESIN;9995;25;;;;;10002;3;10005;25;;;9998.5;-10456.0
-1;154600;KELP;2015;27;;;;;2019;27;;;;;2017.0;42.6484375
-1;154600;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;-10456.0
-1;154700;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;-10456.0
-1;154700;KELP;2015;30;;;;;2019;30;;;;;2017.0;44.068359375
-1;154800;RAINFOREST_RESIN;10002;1;9998;8;9996;1;10004;1;10005;28;;;10003.0;-10456.0
-1;154800;KELP;2016;32;;;;;2019;29;;;;;2017.5;45.658203125
-1;154900;KELP;2015;28;;;;;2019;28;;;;;2017.0;39.947265625
-1;154900;RAINFOREST_RESIN;9995;28;;;;;9998;1;10005;28;;;9996.5;-10523.0
-1;155000;KELP;2015;22;;;;;2019;22;;;;;2017.0;42.642578125
-1;155000;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-10616.0
-1;155100;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;-10616.0
-1;155100;KELP;2015;27;;;;;2019;28;;;;;2017.0;40.216796875
-1;155200;RAINFOREST_RESIN;10002;1;9995;28;;;10005;28;;;;;10003.5;-10616.0
-1;155200;KELP;2015;28;;;;;2018;28;;;;;2016.5;37.01953125
-1;155300;KELP;2014;27;;;;;2018;27;;;;;2016.0;32.0390625
-1;155300;RAINFOREST_RESIN;9998;8;9995;27;;;10005;27;;;;;10001.5;-10709.0
-1;155400;KELP;2014;31;;;;;2017;23;;;;;2015.5;26.099609375
-1;155400;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;-10709.0
-1;155500;RAINFOREST_RESIN;9996;1;9995;28;;;9998;1;10002;6;10004;1;9997.0;-10709.0
-1;155500;KELP;2014;29;;;;;2016;6;2017;29;;;2015.0;28.521484375
-1;155600;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-10801.0
-1;155600;KELP;2015;2;2014;32;;;2018;32;;;;;2016.5;31.626953125
-1;155700;KELP;2014;22;;;;;2016;2;2018;22;;;2015.0;30.02734375
-1;155700;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-10801.0
-1;155800;KELP;2014;30;;;;;2016;3;2017;30;;;2015.0;27.49609375
-1;155800;RAINFOREST_RESIN;9996;2;9995;28;;;10002;5;10004;2;10005;28;9999.0;-10797.0
-1;155900;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-10797.0
-1;155900;KELP;2014;30;;;;;2016;3;2017;30;;;2015.0;27.05078125
-1;156000;RAINFOREST_RESIN;9998;9;9996;1;9995;25;10004;1;10005;25;;;10001.0;-10797.0
-1;156000;KELP;2014;26;;;;;2017;26;;;;;2015.5;27.55078125
-1;156100;KELP;2014;28;;;;;2017;28;;;;;2015.5;27.5234375
-1;156100;RAINFOREST_RESIN;9998;6;9996;1;9995;27;10004;1;10005;27;;;10001.0;-10797.0
-1;156200;KELP;2014;24;;;;;2017;2;2018;22;;;2015.5;29.970703125
-1;156200;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;-10797.0
-1;156300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;-10797.0
-1;156300;KELP;2014;29;;;;;2015;3;2017;29;;;2014.5;28.076171875
-1;156400;RAINFOREST_RESIN;10002;1;9995;23;;;10005;23;;;;;10003.5;-10797.0
-1;156400;KELP;2014;28;;;;;2017;23;;;;;2015.5;28.39453125
-1;156500;KELP;2014;29;;;;;2017;29;;;;;2015.5;28.390625
-1;156500;RAINFOREST_RESIN;9996;2;9995;27;;;10002;2;10004;2;10005;27;9999.0;-10897.0
-1;156600;KELP;2015;23;;;;;2018;24;;;;;2016.5;34.1484375
-1;156600;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-10897.0
-1;156700;RAINFOREST_RESIN;9998;6;9995;27;;;10005;27;;;;;10001.5;-10897.0
-1;156700;KELP;2015;31;;;;;2018;27;;;;;2016.5;36.826171875
-1;156800;RAINFOREST_RESIN;9998;7;9996;2;9995;22;10004;2;10005;22;;;10001.0;-10897.0
-1;156800;KELP;2015;32;;;;;2018;24;;;;;2016.5;35.77734375
-1;156900;KELP;2014;24;;;;;2015;5;2018;25;;;2014.5;33.3359375
-1;156900;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;-10897.0
-1;157000;KELP;2014;21;;;;;2016;8;2018;22;;;2015.0;33.189453125
-1;157000;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-10897.0
-1;157100;RAINFOREST_RESIN;9996;2;9995;22;;;9998;1;10002;2;10004;2;9997.0;-10897.0
-1;157100;KELP;2014;24;;;;;2018;24;;;;;2016.0;31.33203125
-1;157200;RAINFOREST_RESIN;9995;22;;;;;10002;3;10005;22;;;9998.5;-10995.0
-1;157200;KELP;2015;1;2014;22;;;2018;22;;;;;2016.5;30.8046875
-1;157300;KELP;2014;22;;;;;2015;4;2017;22;;;2014.5;29.1875
-1;157300;RAINFOREST_RESIN;9995;22;;;;;10000;4;10005;22;;;9997.5;-10995.0
-1;157400;KELP;2014;16;;;;;2017;25;;;;;2015.5;29.373046875
-1;157400;RAINFOREST_RESIN;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;-10995.0
-1;157500;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;-11093.0
-1;157500;KELP;2014;25;;;;;2017;26;;;;;2015.5;29.36328125
-1;157600;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;-11093.0
-1;157600;KELP;2014;24;;;;;2015;3;2017;24;;;2014.5;28.0625
-1;157700;KELP;2016;1;2014;25;;;2017;25;;;;;2016.5;29.5078125
-1;157700;RAINFOREST_RESIN;9996;2;9995;23;;;10002;6;10004;2;10005;23;9999.0;-11093.0
-1;157800;KELP;2014;23;;;;;2017;23;;;;;2015.5;28.55859375
-1;157800;RAINFOREST_RESIN;9996;1;9995;22;;;10002;4;10004;1;10005;22;9999.0;-11093.0
-1;157900;RAINFOREST_RESIN;9995;24;;;;;10002;4;10005;24;;;9998.5;-11093.0
-1;157900;KELP;2014;31;;;;;2017;24;;;;;2015.5;28.33984375
-1;158000;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;-11093.0
-1;158000;KELP;2014;29;;;;;2017;29;;;;;2015.5;27.2265625
-1;158100;KELP;2014;22;;;;;2017;23;;;;;2015.5;24.462890625
-1;158100;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;-11093.0
-1;158200;KELP;2014;26;;;;;2017;26;;;;;2015.5;24.966796875
-1;158200;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;-11093.0
-1;158300;RAINFOREST_RESIN;9996;1;9995;30;;;9998;5;10004;1;10005;30;9997.0;-11091.0
-1;158300;KELP;2014;31;;;;;2017;31;;;;;2015.5;26.31640625
-1;158400;RAINFOREST_RESIN;9996;1;9995;30;;;9998;5;10004;1;10005;30;9997.0;-11183.0
-1;158400;KELP;2016;1;2014;31;;;2017;31;;;;;2016.5;25.25
-1;158500;KELP;2014;22;;;;;2017;22;;;;;2015.5;26.73828125
-1;158500;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;-11173.0
-1;158600;KELP;2014;27;;;;;2016;2;2017;27;;;2015.0;27.55078125
-1;158600;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;-11173.0
-1;158700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;-11173.0
-1;158700;KELP;2014;29;;;;;2016;5;2017;29;;;2015.0;27.2578125
-1;158800;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-11173.0
-1;158800;KELP;2016;4;2014;24;;;2017;24;;;;;2016.5;27.44140625
-1;158900;KELP;2014;32;;;;;2017;32;;;;;2015.5;28.9765625
-1;158900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;-11173.0
-1;159000;KELP;2015;1;2014;26;;;2018;27;;;;;2016.5;33.17578125
-1;159000;RAINFOREST_RESIN;9996;1;9995;26;;;10002;7;10004;1;10005;26;9999.0;-11173.0
-1;159100;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-11173.0
-1;159100;KELP;2014;31;;;;;2017;26;;;;;2015.5;28.583984375
-1;159200;RAINFOREST_RESIN;9995;30;;;;;10002;1;10005;30;;;9998.5;-11173.0
-1;159200;KELP;2014;30;;;;;2017;30;;;;;2015.5;29.615234375
-1;159300;KELP;2014;20;;;;;2018;21;;;;;2016.0;30.744140625
-1;159300;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-11137.0
-1;159400;RAINFOREST_RESIN;10000;6;9998;6;9996;1;10004;1;10005;23;;;10002.0;-11137.0
-1;159400;KELP;2016;6;2014;24;;;2018;24;;;;;2017.0;32.857421875
-1;159500;KELP;2014;26;;;;;2018;26;;;;;2016.0;32.431640625
-1;159500;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-11137.0
-1;159600;RAINFOREST_RESIN;9998;8;9996;1;9995;23;10004;1;10005;23;;;10001.0;-11137.0
-1;159600;KELP;2016;1;2014;24;;;2018;24;;;;;2017.0;31.326171875
-1;159700;KELP;2014;30;;;;;2017;1;2018;29;;;2015.5;30.47265625
-1;159700;RAINFOREST_RESIN;9996;1;9995;29;;;9998;4;10004;1;10005;29;9997.0;-11137.0
-1;159800;RAINFOREST_RESIN;9995;20;;;;;10002;3;10005;20;;;9998.5;-11198.0
-1;159800;KELP;2014;20;;;;;2018;20;;;;;2016.0;29.96484375
-1;159900;KELP;2014;25;;;;;2015;5;2017;1;2018;24;2014.5;30.171875
-1;159900;RAINFOREST_RESIN;9998;2;9996;1;9995;24;10000;5;10004;1;10005;24;9999.0;-11198.0
-1;160000;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-11198.0
-1;160000;KELP;2014;26;;;;;2018;26;;;;;2016.0;31.001953125
-1;160100;KELP;2015;33;;;;;2018;26;;;;;2016.5;35.998046875
-1;160100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;-11192.0
-1;160200;RAINFOREST_RESIN;9998;4;9996;1;9995;23;10004;1;10005;23;;;10001.0;-11192.0
-1;160200;KELP;2014;24;;;;;2016;5;2017;1;2018;23;2015.0;30.771484375
-1;160300;KELP;2014;29;;;;;2017;26;;;;;2015.5;29.259765625
-1;160300;RAINFOREST_RESIN;9996;1;9995;25;;;9998;1;10004;1;10005;25;9997.0;-11192.0
-1;160400;RAINFOREST_RESIN;9995;23;;;;;9998;1;10002;8;10005;23;9996.5;-11190.0
-1;160400;KELP;2017;1;2014;23;;;2018;23;;;;;2017.5;32.20703125
-1;160500;KELP;2014;24;;;;;2018;24;;;;;2016.0;30.99609375
-1;160500;RAINFOREST_RESIN;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;-11188.0
-1;160600;RAINFOREST_RESIN;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;-11188.0
-1;160600;KELP;2014;22;;;;;2017;22;;;;;2015.5;29.103515625
-1;160700;KELP;2014;26;;;;;2017;24;;;;;2015.5;28.34375
-1;160700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;-11259.0
-1;160800;RAINFOREST_RESIN;10002;2;9996;2;9995;27;10004;2;10005;27;;;10003.0;-11259.0
-1;160800;KELP;2015;2;2014;27;;;2018;29;;;;;2016.5;33.98046875
-1;160900;KELP;2015;3;2014;30;;;2018;30;;;;;2016.5;31.705078125
-1;160900;RAINFOREST_RESIN;10000;3;9996;1;9995;29;10004;1;10005;29;;;10002.0;-11259.0
-1;161000;RAINFOREST_RESIN;9995;27;;;;;10002;3;10005;27;;;9998.5;-11259.0
-1;161000;KELP;2014;27;;;;;2015;8;2018;27;;;2014.5;30.2890625
-1;161100;KELP;2014;28;;;;;2018;28;;;;;2016.0;32.03125
-1;161100;RAINFOREST_RESIN;9995;28;;;;;10002;10;10005;28;;;9998.5;-11259.0
-1;161200;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;-11259.0
-1;161200;KELP;2014;31;;;;;2017;1;2018;30;;;2015.5;30.82421875
-1;161300;KELP;2014;20;;;;;2018;20;;;;;2016.0;31.4140625
-1;161300;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;-11259.0
-1;161400;RAINFOREST_RESIN;9998;7;9996;1;9995;26;10004;1;10005;26;;;10001.0;-11259.0
-1;161400;KELP;2015;3;2014;27;;;2017;1;2018;26;;;2016.0;30.7734375
-1;161500;KELP;2014;22;;;;;2018;22;;;;;2016.0;31.69921875
-1;161500;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;-11259.0
-1;161600;RAINFOREST_RESIN;9996;2;9995;20;;;9998;1;10004;2;10005;20;9997.0;-11259.0
-1;161600;KELP;2014;22;;;;;2018;22;;;;;2016.0;31.7734375
-1;161700;KELP;2016;7;2014;26;;;2018;26;;;;;2017.0;31.775390625
-1;161700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;-11340.0
-1;161800;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;-11340.0
-1;161800;KELP;2014;21;;;;;2018;21;;;;;2016.0;32.5
-1;161900;KELP;2015;23;;;;;2018;23;;;;;2016.5;34.541015625
-1;161900;RAINFOREST_RESIN;9998;9;9996;1;9995;22;10004;1;10005;22;;;10001.0;-11340.0
-1;162000;KELP;2015;28;;;;;2018;23;;;;;2016.5;36.474609375
-1;162000;RAINFOREST_RESIN;9998;1;9995;23;;;10005;23;;;;;10001.5;-11340.0
-1;162100;RAINFOREST_RESIN;9998;4;9996;1;9995;24;10004;1;10005;24;;;10001.0;-11340.0
-1;162100;KELP;2015;29;;;;;2018;25;;;;;2016.5;39.818359375
-1;162200;RAINFOREST_RESIN;9995;20;;;;;10002;10;10005;20;;;9998.5;-11340.0
-1;162200;KELP;2015;20;;;;;2019;20;;;;;2017.0;41.4765625
-1;162300;KELP;2016;5;2015;30;;;2019;30;;;;;2017.5;41.037109375
-1;162300;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;-11340.0
-1;162400;KELP;2015;24;;;;;2016;5;2019;24;;;2015.5;41.958984375
-1;162400;RAINFOREST_RESIN;9996;2;9995;22;;;10000;5;10004;2;10005;22;9998.0;-11340.0
